Date,ID,Name,Absolute Magnitude,Estimated Max Diameter,Estimated Min Diameter,Potentially Hazardous?,Miss Distance (km),Orbiting Body
2019-04-13,3840710,(2019 FH1),25.3,0.0517654482,0.0231502122,False,6894717.19664006,Earth
2019-04-13,3840710,(2019 FH1),25.3,0.0517654482,0.0231502122,False,6894717.19664006,Earth
2019-04-13,3840710,(2019 FH1),25.3,0.0517654482,0.0231502122,False,6894717.19664006,Earth
2019-04-13,3840710,(2019 FH1),25.3,0.0517654482,0.0231502122,False,6894717.19664006,Earth
2019-04-14,3840883,(2019 GQ5),24.8,0.0651688382,0.0291443905,False,9494528.194807444,Earth
2019-04-14,3840883,(2019 GQ5),24.8,0.0651688382,0.0291443905,False,9494528.194807444,Earth
2019-04-14,3840883,(2019 GQ5),24.8,0.0651688382,0.0291443905,False,9494528.194807444,Earth
2019-04-14,3840883,(2019 GQ5),24.8,0.0651688382,0.0291443905,False,9494528.194807444,Earth
2019-04-14,3840883,(2019 GQ5),24.8,0.0651688382,0.0291443905,False,9494528.194807444,Earth
2019-04-14,3840883,(2019 GQ5),24.8,0.0651688382,0.0291443905,False,9494528.194807444,Earth
2019-04-14,3840883,(2019 GQ5),24.8,0.0651688382,0.0291443905,False,9494528.194807444,Earth
2019-04-14,3840883,(2019 GQ5),24.8,0.0651688382,0.0291443905,False,9494528.194807444,Earth
2019-04-14,3840883,(2019 GQ5),24.8,0.0651688382,0.0291443905,False,9494528.194807444,Earth
2019-04-14,3840883,(2019 GQ5),24.8,0.0651688382,0.0291443905,False,9494528.194807444,Earth
2019-04-14,3840883,(2019 GQ5),24.8,0.0651688382,0.0291443905,False,9494528.194807444,Earth
2019-04-14,3840883,(2019 GQ5),24.8,0.0651688382,0.0291443905,False,9494528.194807444,Earth
2019-04-14,3840883,(2019 GQ5),24.8,0.0651688382,0.0291443905,False,9494528.194807444,Earth
2019-04-14,3840883,(2019 GQ5),24.8,0.0651688382,0.0291443905,False,9494528.194807444,Earth
2019-04-14,3840883,(2019 GQ5),24.8,0.0651688382,0.0291443905,False,9494528.194807444,Earth
2019-04-14,3840883,(2019 GQ5),24.8,0.0651688382,0.0291443905,False,9494528.194807444,Earth
2019-04-14,3840883,(2019 GQ5),24.8,0.0651688382,0.0291443905,False,9494528.194807444,Earth
2019-04-15,3841754,(2019 JQ2),22.9,0.1563291544,0.0699125232,False,19435399.780981519,Earth
2019-04-15,3841754,(2019 JQ2),22.9,0.1563291544,0.0699125232,False,19435399.780981519,Earth
2019-04-15,3841754,(2019 JQ2),22.9,0.1563291544,0.0699125232,False,19435399.780981519,Earth
2019-04-15,3841754,(2019 JQ2),22.9,0.1563291544,0.0699125232,False,19435399.780981519,Earth
2019-04-15,3841754,(2019 JQ2),22.9,0.1563291544,0.0699125232,False,19435399.780981519,Earth
2019-04-15,3841754,(2019 JQ2),22.9,0.1563291544,0.0699125232,False,19435399.780981519,Earth
2019-04-15,3841754,(2019 JQ2),22.9,0.1563291544,0.0699125232,False,19435399.780981519,Earth
2019-04-15,3841754,(2019 JQ2),22.9,0.1563291544,0.0699125232,False,19435399.780981519,Earth
2019-04-15,3841754,(2019 JQ2),22.9,0.1563291544,0.0699125232,False,19435399.780981519,Earth
2019-04-16,3745028,(2016 EC1),23.0,0.1492931834,0.0667659413,False,63485789.421537188,Earth
2019-04-16,3745028,(2016 EC1),23.0,0.1492931834,0.0667659413,False,63485789.421537188,Earth
2019-04-16,3745028,(2016 EC1),23.0,0.1492931834,0.0667659413,False,63485789.421537188,Earth
2019-04-16,3745028,(2016 EC1),23.0,0.1492931834,0.0667659413,False,63485789.421537188,Earth
2019-04-16,3745028,(2016 EC1),23.0,0.1492931834,0.0667659413,False,63485789.421537188,Earth
2019-04-16,3745028,(2016 EC1),23.0,0.1492931834,0.0667659413,False,63485789.421537188,Earth
2019-04-16,3745028,(2016 EC1),23.0,0.1492931834,0.0667659413,False,63485789.421537188,Earth
2019-04-16,3745028,(2016 EC1),23.0,0.1492931834,0.0667659413,False,63485789.421537188,Earth
2019-04-16,3745028,(2016 EC1),23.0,0.1492931834,0.0667659413,False,63485789.421537188,Earth
2019-04-16,3745028,(2016 EC1),23.0,0.1492931834,0.0667659413,False,63485789.421537188,Earth
2019-04-16,3745028,(2016 EC1),23.0,0.1492931834,0.0667659413,False,63485789.421537188,Earth
2019-04-16,3745028,(2016 EC1),23.0,0.1492931834,0.0667659413,False,63485789.421537188,Earth
2019-04-16,3745028,(2016 EC1),23.0,0.1492931834,0.0667659413,False,63485789.421537188,Earth
2019-04-16,3745028,(2016 EC1),23.0,0.1492931834,0.0667659413,False,63485789.421537188,Earth
2019-04-16,3745028,(2016 EC1),23.0,0.1492931834,0.0667659413,False,63485789.421537188,Earth
2019-04-17,3841508,(2019 HD),20.8,0.411187571,0.1838886721,False,13159681.36541119,Earth
2019-04-17,3841508,(2019 HD),20.8,0.411187571,0.1838886721,False,13159681.36541119,Earth
2019-04-17,3841508,(2019 HD),20.8,0.411187571,0.1838886721,False,13159681.36541119,Earth
2019-04-17,3841508,(2019 HD),20.8,0.411187571,0.1838886721,False,13159681.36541119,Earth
2019-04-17,3841508,(2019 HD),20.8,0.411187571,0.1838886721,False,13159681.36541119,Earth
2019-04-17,3841508,(2019 HD),20.8,0.411187571,0.1838886721,False,13159681.36541119,Earth
2019-04-17,3841508,(2019 HD),20.8,0.411187571,0.1838886721,False,13159681.36541119,Earth
2019-04-17,3841508,(2019 HD),20.8,0.411187571,0.1838886721,False,13159681.36541119,Earth
2019-04-17,3841508,(2019 HD),20.8,0.411187571,0.1838886721,False,13159681.36541119,Earth
2019-04-17,3841508,(2019 HD),20.8,0.411187571,0.1838886721,False,13159681.36541119,Earth
2019-04-17,3841508,(2019 HD),20.8,0.411187571,0.1838886721,False,13159681.36541119,Earth
2019-04-17,3841508,(2019 HD),20.8,0.411187571,0.1838886721,False,13159681.36541119,Earth
2019-04-17,3841508,(2019 HD),20.8,0.411187571,0.1838886721,False,13159681.36541119,Earth
2019-04-17,3841508,(2019 HD),20.8,0.411187571,0.1838886721,False,13159681.36541119,Earth
2019-04-18,3841828,(2019 JB5),23.9,0.0986370281,0.04411182,False,22450757.683721168,Earth
2019-04-18,3841828,(2019 JB5),23.9,0.0986370281,0.04411182,False,22450757.683721168,Earth
2019-04-18,3841828,(2019 JB5),23.9,0.0986370281,0.04411182,False,22450757.683721168,Earth
2019-04-18,3841828,(2019 JB5),23.9,0.0986370281,0.04411182,False,22450757.683721168,Earth
2019-04-18,3841828,(2019 JB5),23.9,0.0986370281,0.04411182,False,22450757.683721168,Earth
2019-04-18,3841828,(2019 JB5),23.9,0.0986370281,0.04411182,False,22450757.683721168,Earth
2019-04-18,3841828,(2019 JB5),23.9,0.0986370281,0.04411182,False,22450757.683721168,Earth
2019-04-18,3841828,(2019 JB5),23.9,0.0986370281,0.04411182,False,22450757.683721168,Earth
2019-04-18,3841828,(2019 JB5),23.9,0.0986370281,0.04411182,False,22450757.683721168,Earth
2019-04-18,3841828,(2019 JB5),23.9,0.0986370281,0.04411182,False,22450757.683721168,Earth
2019-04-18,3841828,(2019 JB5),23.9,0.0986370281,0.04411182,False,22450757.683721168,Earth
2019-04-18,3841828,(2019 JB5),23.9,0.0986370281,0.04411182,False,22450757.683721168,Earth
2019-04-18,3841828,(2019 JB5),23.9,0.0986370281,0.04411182,False,22450757.683721168,Earth
2019-04-18,3841828,(2019 JB5),23.9,0.0986370281,0.04411182,False,22450757.683721168,Earth
2019-04-18,3841828,(2019 JB5),23.9,0.0986370281,0.04411182,False,22450757.683721168,Earth
2019-04-18,3841828,(2019 JB5),23.9,0.0986370281,0.04411182,False,22450757.683721168,Earth
2019-04-19,3841543,(2019 HQ2),24.7,0.0682401509,0.0305179233,False,5926915.0195726,Earth
2019-04-19,3841543,(2019 HQ2),24.7,0.0682401509,0.0305179233,False,5926915.0195726,Earth
2019-04-19,3841543,(2019 HQ2),24.7,0.0682401509,0.0305179233,False,5926915.0195726,Earth
2019-04-19,3841543,(2019 HQ2),24.7,0.0682401509,0.0305179233,False,5926915.0195726,Earth
2019-04-19,3841543,(2019 HQ2),24.7,0.0682401509,0.0305179233,False,5926915.0195726,Earth
2019-04-19,3841543,(2019 HQ2),24.7,0.0682401509,0.0305179233,False,5926915.0195726,Earth
2019-04-19,3841543,(2019 HQ2),24.7,0.0682401509,0.0305179233,False,5926915.0195726,Earth
2019-04-19,3841543,(2019 HQ2),24.7,0.0682401509,0.0305179233,False,5926915.0195726,Earth
2019-04-19,3841543,(2019 HQ2),24.7,0.0682401509,0.0305179233,False,5926915.0195726,Earth
2019-04-19,3841543,(2019 HQ2),24.7,0.0682401509,0.0305179233,False,5926915.0195726,Earth
2019-04-19,3841543,(2019 HQ2),24.7,0.0682401509,0.0305179233,False,5926915.0195726,Earth
2019-04-19,3841543,(2019 HQ2),24.7,0.0682401509,0.0305179233,False,5926915.0195726,Earth
2019-04-19,3841543,(2019 HQ2),24.7,0.0682401509,0.0305179233,False,5926915.0195726,Earth
2019-04-20,3840856,(2019 GZ3),26.0,0.0375007522,0.0167708462,False,3853107.246321544,Earth
2019-04-20,3840856,(2019 GZ3),26.0,0.0375007522,0.0167708462,False,3853107.246321544,Earth
2019-04-20,3840856,(2019 GZ3),26.0,0.0375007522,0.0167708462,False,3853107.246321544,Earth
2019-04-20,3840856,(2019 GZ3),26.0,0.0375007522,0.0167708462,False,3853107.246321544,Earth
2019-04-20,3840856,(2019 GZ3),26.0,0.0375007522,0.0167708462,False,3853107.246321544,Earth
2019-04-20,3840856,(2019 GZ3),26.0,0.0375007522,0.0167708462,False,3853107.246321544,Earth
2019-04-20,3840856,(2019 GZ3),26.0,0.0375007522,0.0167708462,False,3853107.246321544,Earth
2019-04-20,3840856,(2019 GZ3),26.0,0.0375007522,0.0167708462,False,3853107.246321544,Earth
2019-04-20,3840856,(2019 GZ3),26.0,0.0375007522,0.0167708462,False,3853107.246321544,Earth
2019-04-20,3840856,(2019 GZ3),26.0,0.0375007522,0.0167708462,False,3853107.246321544,Earth
2019-04-20,3840856,(2019 GZ3),26.0,0.0375007522,0.0167708462,False,3853107.246321544,Earth
2019-04-20,3840856,(2019 GZ3),26.0,0.0375007522,0.0167708462,False,3853107.246321544,Earth
2019-04-20,3840856,(2019 GZ3),26.0,0.0375007522,0.0167708462,False,3853107.246321544,Earth
2019-04-20,3840856,(2019 GZ3),26.0,0.0375007522,0.0167708462,False,3853107.246321544,Earth
2019-04-20,3840856,(2019 GZ3),26.0,0.0375007522,0.0167708462,False,3853107.246321544,Earth
2019-04-20,3840856,(2019 GZ3),26.0,0.0375007522,0.0167708462,False,3853107.246321544,Earth
2019-04-20,3840856,(2019 GZ3),26.0,0.0375007522,0.0167708462,False,3853107.246321544,Earth
2019-04-21,3878620,(2019 TO5),24.9,0.0622357573,0.0278326768,False,65590007.554520353,Earth
2019-04-21,3878620,(2019 TO5),24.9,0.0622357573,0.0278326768,False,65590007.554520353,Earth
2019-04-21,3878620,(2019 TO5),24.9,0.0622357573,0.0278326768,False,65590007.554520353,Earth
2019-04-21,3878620,(2019 TO5),24.9,0.0622357573,0.0278326768,False,65590007.554520353,Earth
2019-04-21,3878620,(2019 TO5),24.9,0.0622357573,0.0278326768,False,65590007.554520353,Earth
2019-04-21,3878620,(2019 TO5),24.9,0.0622357573,0.0278326768,False,65590007.554520353,Earth
2019-04-21,3878620,(2019 TO5),24.9,0.0622357573,0.0278326768,False,65590007.554520353,Earth
2019-04-21,3878620,(2019 TO5),24.9,0.0622357573,0.0278326768,False,65590007.554520353,Earth
2019-04-21,3878620,(2019 TO5),24.9,0.0622357573,0.0278326768,False,65590007.554520353,Earth
2019-04-21,3878620,(2019 TO5),24.9,0.0622357573,0.0278326768,False,65590007.554520353,Earth
2019-04-21,3878620,(2019 TO5),24.9,0.0622357573,0.0278326768,False,65590007.554520353,Earth
2019-04-21,3878620,(2019 TO5),24.9,0.0622357573,0.0278326768,False,65590007.554520353,Earth
2019-04-21,3878620,(2019 TO5),24.9,0.0622357573,0.0278326768,False,65590007.554520353,Earth
2019-04-21,3878620,(2019 TO5),24.9,0.0622357573,0.0278326768,False,65590007.554520353,Earth
2019-04-21,3878620,(2019 TO5),24.9,0.0622357573,0.0278326768,False,65590007.554520353,Earth
2019-04-21,3878620,(2019 TO5),24.9,0.0622357573,0.0278326768,False,65590007.554520353,Earth
2019-04-21,3878620,(2019 TO5),24.9,0.0622357573,0.0278326768,False,65590007.554520353,Earth
2019-04-22,3840845,(2019 GM3),23.9,0.0986370281,0.04411182,False,35782637.985814514,Earth
2019-04-22,3840845,(2019 GM3),23.9,0.0986370281,0.04411182,False,35782637.985814514,Earth
2019-04-22,3840845,(2019 GM3),23.9,0.0986370281,0.04411182,False,35782637.985814514,Earth
2019-04-22,3840845,(2019 GM3),23.9,0.0986370281,0.04411182,False,35782637.985814514,Earth
2019-04-22,3840845,(2019 GM3),23.9,0.0986370281,0.04411182,False,35782637.985814514,Earth
2019-04-22,3840845,(2019 GM3),23.9,0.0986370281,0.04411182,False,35782637.985814514,Earth
2019-04-22,3840845,(2019 GM3),23.9,0.0986370281,0.04411182,False,35782637.985814514,Earth
2019-04-22,3840845,(2019 GM3),23.9,0.0986370281,0.04411182,False,35782637.985814514,Earth
2019-04-22,3840845,(2019 GM3),23.9,0.0986370281,0.04411182,False,35782637.985814514,Earth
2019-04-22,3840845,(2019 GM3),23.9,0.0986370281,0.04411182,False,35782637.985814514,Earth
2019-04-22,3840845,(2019 GM3),23.9,0.0986370281,0.04411182,False,35782637.985814514,Earth
2019-04-22,3840845,(2019 GM3),23.9,0.0986370281,0.04411182,False,35782637.985814514,Earth
2019-04-22,3840845,(2019 GM3),23.9,0.0986370281,0.04411182,False,35782637.985814514,Earth
2019-04-23,3840709,(2019 FG1),22.8,0.1636967205,0.0732073989,False,16940540.006260707,Earth
2019-04-23,3840709,(2019 FG1),22.8,0.1636967205,0.0732073989,False,16940540.006260707,Earth
2019-04-23,3840709,(2019 FG1),22.8,0.1636967205,0.0732073989,False,16940540.006260707,Earth
2019-04-23,3840709,(2019 FG1),22.8,0.1636967205,0.0732073989,False,16940540.006260707,Earth
2019-04-23,3840709,(2019 FG1),22.8,0.1636967205,0.0732073989,False,16940540.006260707,Earth
2019-04-23,3840709,(2019 FG1),22.8,0.1636967205,0.0732073989,False,16940540.006260707,Earth
2019-04-23,3840709,(2019 FG1),22.8,0.1636967205,0.0732073989,False,16940540.006260707,Earth
2019-04-23,3840709,(2019 FG1),22.8,0.1636967205,0.0732073989,False,16940540.006260707,Earth
2019-04-23,3840709,(2019 FG1),22.8,0.1636967205,0.0732073989,False,16940540.006260707,Earth
2019-04-23,3840709,(2019 FG1),22.8,0.1636967205,0.0732073989,False,16940540.006260707,Earth
2019-04-23,3840709,(2019 FG1),22.8,0.1636967205,0.0732073989,False,16940540.006260707,Earth
2019-04-23,3840709,(2019 FG1),22.8,0.1636967205,0.0732073989,False,16940540.006260707,Earth
2019-04-23,3840709,(2019 FG1),22.8,0.1636967205,0.0732073989,False,16940540.006260707,Earth
2019-04-23,3840709,(2019 FG1),22.8,0.1636967205,0.0732073989,False,16940540.006260707,Earth
2019-04-24,3841175,(2019 GF19),23.5,0.1185877909,0.0530340723,False,24728966.606753775,Earth
2019-04-24,3841175,(2019 GF19),23.5,0.1185877909,0.0530340723,False,24728966.606753775,Earth
2019-04-24,3841175,(2019 GF19),23.5,0.1185877909,0.0530340723,False,24728966.606753775,Earth
2019-04-24,3841175,(2019 GF19),23.5,0.1185877909,0.0530340723,False,24728966.606753775,Earth
2019-04-24,3841175,(2019 GF19),23.5,0.1185877909,0.0530340723,False,24728966.606753775,Earth
2019-04-24,3841175,(2019 GF19),23.5,0.1185877909,0.0530340723,False,24728966.606753775,Earth
2019-04-24,3841175,(2019 GF19),23.5,0.1185877909,0.0530340723,False,24728966.606753775,Earth
2019-04-24,3841175,(2019 GF19),23.5,0.1185877909,0.0530340723,False,24728966.606753775,Earth
2019-04-24,3841175,(2019 GF19),23.5,0.1185877909,0.0530340723,False,24728966.606753775,Earth
2019-04-24,3841175,(2019 GF19),23.5,0.1185877909,0.0530340723,False,24728966.606753775,Earth
2019-04-24,3841175,(2019 GF19),23.5,0.1185877909,0.0530340723,False,24728966.606753775,Earth
2019-04-24,3841175,(2019 GF19),23.5,0.1185877909,0.0530340723,False,24728966.606753775,Earth
2019-04-24,3841175,(2019 GF19),23.5,0.1185877909,0.0530340723,False,24728966.606753775,Earth
2019-04-24,3841175,(2019 GF19),23.5,0.1185877909,0.0530340723,False,24728966.606753775,Earth
2019-04-24,3841175,(2019 GF19),23.5,0.1185877909,0.0530340723,False,24728966.606753775,Earth
2019-04-24,3841175,(2019 GF19),23.5,0.1185877909,0.0530340723,False,24728966.606753775,Earth
2019-04-24,3841175,(2019 GF19),23.5,0.1185877909,0.0530340723,False,24728966.606753775,Earth
2019-04-25,3781371,(2017 RM1),22.7,0.1714115092,0.0766575574,False,23326672.540615972,Earth
2019-04-25,3781371,(2017 RM1),22.7,0.1714115092,0.0766575574,False,23326672.540615972,Earth
2019-04-25,3781371,(2017 RM1),22.7,0.1714115092,0.0766575574,False,23326672.540615972,Earth
2019-04-25,3781371,(2017 RM1),22.7,0.1714115092,0.0766575574,False,23326672.540615972,Earth
2019-04-25,3781371,(2017 RM1),22.7,0.1714115092,0.0766575574,False,23326672.540615972,Earth
2019-04-25,3781371,(2017 RM1),22.7,0.1714115092,0.0766575574,False,23326672.540615972,Earth
2019-04-25,3781371,(2017 RM1),22.7,0.1714115092,0.0766575574,False,23326672.540615972,Earth
2019-04-25,3781371,(2017 RM1),22.7,0.1714115092,0.0766575574,False,23326672.540615972,Earth
2019-04-25,3781371,(2017 RM1),22.7,0.1714115092,0.0766575574,False,23326672.540615972,Earth
2019-04-25,3781371,(2017 RM1),22.7,0.1714115092,0.0766575574,False,23326672.540615972,Earth
2019-04-25,3781371,(2017 RM1),22.7,0.1714115092,0.0766575574,False,23326672.540615972,Earth
2019-04-25,3781371,(2017 RM1),22.7,0.1714115092,0.0766575574,False,23326672.540615972,Earth
2019-04-26,3841711,(2019 JP1),27.4,0.0196806745,0.0088014652,False,4615841.08206704,Earth
2019-04-26,3841711,(2019 JP1),27.4,0.0196806745,0.0088014652,False,4615841.08206704,Earth
2019-04-26,3841711,(2019 JP1),27.4,0.0196806745,0.0088014652,False,4615841.08206704,Earth
2019-04-26,3841711,(2019 JP1),27.4,0.0196806745,0.0088014652,False,4615841.08206704,Earth
2019-04-26,3841711,(2019 JP1),27.4,0.0196806745,0.0088014652,False,4615841.08206704,Earth
2019-04-26,3841711,(2019 JP1),27.4,0.0196806745,0.0088014652,False,4615841.08206704,Earth
2019-04-26,3841711,(2019 JP1),27.4,0.0196806745,0.0088014652,False,4615841.08206704,Earth
2019-04-26,3841711,(2019 JP1),27.4,0.0196806745,0.0088014652,False,4615841.08206704,Earth
2019-04-26,3841711,(2019 JP1),27.4,0.0196806745,0.0088014652,False,4615841.08206704,Earth
2019-04-26,3841711,(2019 JP1),27.4,0.0196806745,0.0088014652,False,4615841.08206704,Earth
2019-04-26,3841711,(2019 JP1),27.4,0.0196806745,0.0088014652,False,4615841.08206704,Earth
2019-04-26,3841711,(2019 JP1),27.4,0.0196806745,0.0088014652,False,4615841.08206704,Earth
2019-04-26,3841711,(2019 JP1),27.4,0.0196806745,0.0088014652,False,4615841.08206704,Earth
2019-04-27,3840884,(2019 GT5),25.9,0.0392681082,0.0175612318,False,8617802.128502778,Earth
2019-04-27,3840884,(2019 GT5),25.9,0.0392681082,0.0175612318,False,8617802.128502778,Earth
2019-04-27,3840884,(2019 GT5),25.9,0.0392681082,0.0175612318,False,8617802.128502778,Earth
2019-04-27,3840884,(2019 GT5),25.9,0.0392681082,0.0175612318,False,8617802.128502778,Earth
2019-04-27,3840884,(2019 GT5),25.9,0.0392681082,0.0175612318,False,8617802.128502778,Earth
2019-04-27,3840884,(2019 GT5),25.9,0.0392681082,0.0175612318,False,8617802.128502778,Earth
2019-04-27,3840884,(2019 GT5),25.9,0.0392681082,0.0175612318,False,8617802.128502778,Earth
2019-04-27,3840884,(2019 GT5),25.9,0.0392681082,0.0175612318,False,8617802.128502778,Earth
2019-04-27,3840884,(2019 GT5),25.9,0.0392681082,0.0175612318,False,8617802.128502778,Earth
2019-04-28,3841632,(2019 HZ3),25.1,0.0567596853,0.0253837029,False,10212140.335963327,Earth
2019-04-28,3841632,(2019 HZ3),25.1,0.0567596853,0.0253837029,False,10212140.335963327,Earth
2019-04-28,3841632,(2019 HZ3),25.1,0.0567596853,0.0253837029,False,10212140.335963327,Earth
2019-04-28,3841632,(2019 HZ3),25.1,0.0567596853,0.0253837029,False,10212140.335963327,Earth
2019-04-28,3841632,(2019 HZ3),25.1,0.0567596853,0.0253837029,False,10212140.335963327,Earth
2019-04-28,3841632,(2019 HZ3),25.1,0.0567596853,0.0253837029,False,10212140.335963327,Earth
2019-04-28,3841632,(2019 HZ3),25.1,0.0567596853,0.0253837029,False,10212140.335963327,Earth
2019-04-28,3841632,(2019 HZ3),25.1,0.0567596853,0.0253837029,False,10212140.335963327,Earth
2019-04-28,3841632,(2019 HZ3),25.1,0.0567596853,0.0253837029,False,10212140.335963327,Earth
2019-04-28,3841632,(2019 HZ3),25.1,0.0567596853,0.0253837029,False,10212140.335963327,Earth
2019-04-28,3841632,(2019 HZ3),25.1,0.0567596853,0.0253837029,False,10212140.335963327,Earth
2019-04-28,3841632,(2019 HZ3),25.1,0.0567596853,0.0253837029,False,10212140.335963327,Earth
2019-04-28,3841632,(2019 HZ3),25.1,0.0567596853,0.0253837029,False,10212140.335963327,Earth
2019-04-28,3841632,(2019 HZ3),25.1,0.0567596853,0.0253837029,False,10212140.335963327,Earth
2019-04-28,3841632,(2019 HZ3),25.1,0.0567596853,0.0253837029,False,10212140.335963327,Earth
2019-04-28,3841632,(2019 HZ3),25.1,0.0567596853,0.0253837029,False,10212140.335963327,Earth
2019-04-28,3841632,(2019 HZ3),25.1,0.0567596853,0.0253837029,False,10212140.335963327,Earth
2019-04-28,3841632,(2019 HZ3),25.1,0.0567596853,0.0253837029,False,10212140.335963327,Earth
2019-04-28,3841632,(2019 HZ3),25.1,0.0567596853,0.0253837029,False,10212140.335963327,Earth
2019-04-28,3841632,(2019 HZ3),25.1,0.0567596853,0.0253837029,False,10212140.335963327,Earth
2019-04-29,3841716,(2019 JS1),25.4,0.0494356193,0.022108281,False,7285686.951385978,Earth
2019-04-29,3841716,(2019 JS1),25.4,0.0494356193,0.022108281,False,7285686.951385978,Earth
2019-04-29,3841716,(2019 JS1),25.4,0.0494356193,0.022108281,False,7285686.951385978,Earth
2019-04-29,3841716,(2019 JS1),25.4,0.0494356193,0.022108281,False,7285686.951385978,Earth
2019-04-29,3841716,(2019 JS1),25.4,0.0494356193,0.022108281,False,7285686.951385978,Earth
2019-04-29,3841716,(2019 JS1),25.4,0.0494356193,0.022108281,False,7285686.951385978,Earth
2019-04-29,3841716,(2019 JS1),25.4,0.0494356193,0.022108281,False,7285686.951385978,Earth
2019-04-29,3841716,(2019 JS1),25.4,0.0494356193,0.022108281,False,7285686.951385978,Earth
2019-04-29,3841716,(2019 JS1),25.4,0.0494356193,0.022108281,False,7285686.951385978,Earth
2019-04-29,3841716,(2019 JS1),25.4,0.0494356193,0.022108281,False,7285686.951385978,Earth
2019-04-30,3841681,(2019 JH),26.3,0.0326617897,0.0146067964,False,471750.779451904,Earth
2019-04-30,3841681,(2019 JH),26.3,0.0326617897,0.0146067964,False,471750.779451904,Earth
2019-04-30,3841681,(2019 JH),26.3,0.0326617897,0.0146067964,False,471750.779451904,Earth
2019-04-30,3841681,(2019 JH),26.3,0.0326617897,0.0146067964,False,471750.779451904,Earth
2019-04-30,3841681,(2019 JH),26.3,0.0326617897,0.0146067964,False,471750.779451904,Earth
2019-04-30,3841681,(2019 JH),26.3,0.0326617897,0.0146067964,False,471750.779451904,Earth
2019-04-30,3841681,(2019 JH),26.3,0.0326617897,0.0146067964,False,471750.779451904,Earth
2019-04-30,3841681,(2019 JH),26.3,0.0326617897,0.0146067964,False,471750.779451904,Earth
2019-04-30,3841681,(2019 JH),26.3,0.0326617897,0.0146067964,False,471750.779451904,Earth
2019-04-30,3841681,(2019 JH),26.3,0.0326617897,0.0146067964,False,471750.779451904,Earth
2019-04-30,3841681,(2019 JH),26.3,0.0326617897,0.0146067964,False,471750.779451904,Earth
2019-04-30,3841681,(2019 JH),26.3,0.0326617897,0.0146067964,False,471750.779451904,Earth
2019-04-30,3841681,(2019 JH),26.3,0.0326617897,0.0146067964,False,471750.779451904,Earth
2019-04-30,3841681,(2019 JH),26.3,0.0326617897,0.0146067964,False,471750.779451904,Earth
2019-04-30,3841681,(2019 JH),26.3,0.0326617897,0.0146067964,False,471750.779451904,Earth
2019-04-30,3841681,(2019 JH),26.3,0.0326617897,0.0146067964,False,471750.779451904,Earth
2019-04-30,3841681,(2019 JH),26.3,0.0326617897,0.0146067964,False,471750.779451904,Earth
2019-05-01,2112221,112221 (2002 KH4),15.5,4.7210649881,2.1113244479,False,69569726.464443426,Earth
2019-05-01,2112221,112221 (2002 KH4),15.5,4.7210649881,2.1113244479,False,69569726.464443426,Earth
2019-05-01,2112221,112221 (2002 KH4),15.5,4.7210649881,2.1113244479,False,69569726.464443426,Earth
2019-05-01,2112221,112221 (2002 KH4),15.5,4.7210649881,2.1113244479,False,69569726.464443426,Earth
2019-05-01,2112221,112221 (2002 KH4),15.5,4.7210649881,2.1113244479,False,69569726.464443426,Earth
2019-05-01,2112221,112221 (2002 KH4),15.5,4.7210649881,2.1113244479,False,69569726.464443426,Earth
2019-05-01,2112221,112221 (2002 KH4),15.5,4.7210649881,2.1113244479,False,69569726.464443426,Earth
2019-05-01,2112221,112221 (2002 KH4),15.5,4.7210649881,2.1113244479,False,69569726.464443426,Earth
2019-05-01,2112221,112221 (2002 KH4),15.5,4.7210649881,2.1113244479,False,69569726.464443426,Earth
2019-05-01,2112221,112221 (2002 KH4),15.5,4.7210649881,2.1113244479,False,69569726.464443426,Earth
2019-05-01,2112221,112221 (2002 KH4),15.5,4.7210649881,2.1113244479,False,69569726.464443426,Earth
2019-05-01,2112221,112221 (2002 KH4),15.5,4.7210649881,2.1113244479,False,69569726.464443426,Earth
2019-05-01,2112221,112221 (2002 KH4),15.5,4.7210649881,2.1113244479,False,69569726.464443426,Earth
2019-05-01,2112221,112221 (2002 KH4),15.5,4.7210649881,2.1113244479,False,69569726.464443426,Earth
2019-05-01,2112221,112221 (2002 KH4),15.5,4.7210649881,2.1113244479,False,69569726.464443426,Earth
2019-05-02,3781584,(2017 SF2),24.2,0.0859092601,0.0384197891,False,17217152.003011897,Earth
2019-05-02,3781584,(2017 SF2),24.2,0.0859092601,0.0384197891,False,17217152.003011897,Earth
2019-05-02,3781584,(2017 SF2),24.2,0.0859092601,0.0384197891,False,17217152.003011897,Earth
2019-05-02,3781584,(2017 SF2),24.2,0.0859092601,0.0384197891,False,17217152.003011897,Earth
2019-05-02,3781584,(2017 SF2),24.2,0.0859092601,0.0384197891,False,17217152.003011897,Earth
2019-05-02,3781584,(2017 SF2),24.2,0.0859092601,0.0384197891,False,17217152.003011897,Earth
2019-05-02,3781584,(2017 SF2),24.2,0.0859092601,0.0384197891,False,17217152.003011897,Earth
2019-05-02,3781584,(2017 SF2),24.2,0.0859092601,0.0384197891,False,17217152.003011897,Earth
2019-05-02,3781584,(2017 SF2),24.2,0.0859092601,0.0384197891,False,17217152.003011897,Earth
2019-05-02,3781584,(2017 SF2),24.2,0.0859092601,0.0384197891,False,17217152.003011897,Earth
